S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180302|          |          |011752060 |102.9168  |3.1197    |0.0186    |0.0092    |100.0116  |2.9052    |          |
20180302|          |          |011752061 |102.8711  |3.5710    |0.0926    |0.0490    |100.0585  |2.8126    |          |
20180302|          |          |011752062 |102.2193  |5.4126    |0.2573    |0.1552    |99.8678   |2.3515    |          |
20180302|          |          |011752063 |102.1370  |5.3120    |0.2758    |0.1689    |99.8858   |2.2512    |          |
20180302|          |          |011752065 |101.9429  |3.8820    |0.0501    |0.0254    |100.0122  |1.9307    |          |
20180302|          |          |011752066 |101.6093  |5.4225    |0.2989    |0.1864    |99.6946   |1.9147    |          |
20180302|          |          |011752067 |102.1389  |5.1653    |0.2996    |0.1873    |99.9592   |2.1797    |          |
20180302|          |          |011752068 |101.6124  |5.1757    |0.3829    |0.2554    |99.9138   |1.6986    |          |
20180302|          |          |011752070 |101.7694  |3.4662    |0.0371    |0.0186    |100.0265  |1.7429    |          |
20180302|          |          |011752071 |101.7361  |5.3624    |0.3562    |0.2325    |99.8748   |1.8613    |          |
20180302|          |          |011752072 |101.7759  |5.7561    |0.3523    |0.2286    |99.8156   |1.9603    |          |
20180302|          |          |011752073 |101.6347  |5.5422    |0.3556    |0.2317    |99.7917   |1.8430    |          |
20180302|          |          |011752074 |101.9091  |5.9458    |0.3543    |0.2300    |99.8532   |2.0559    |          |
20180302|          |          |011752075 |101.5963  |4.5244    |0.1415    |0.0777    |99.9992   |1.5971    |          |
20180302|          |          |011752076 |101.7597  |5.6354    |0.3813    |0.2531    |99.9082   |1.8515    |          |
20180302|          |          |011752077 |101.4930  |4.5496    |0.3931    |0.2652    |99.9846   |1.5084    |          |
20180302|          |          |011752078 |101.6028  |5.5363    |0.3816    |0.2536    |99.8430   |1.7598    |          |
20180302|          |          |011752079 |101.5580  |5.1501    |0.3830    |0.2555    |99.9651   |1.5929    |          |
20180302|          |          |011752080 |101.6050  |4.8628    |0.3658    |0.2413    |100.0710  |1.5340    |          |
20180302|          |          |011752082 |101.5751  |5.5862    |0.4411    |0.3062    |100.0117  |1.5634    |          |
20180302|          |          |011752083 |101.3433  |4.4150    |0.4618    |0.3278    |100.1200  |1.2233    |          |
20180302|          |          |011752084 |101.9550  |7.1769    |0.4473    |0.3088    |100.0350  |1.9200    |          |
20180302|          |          |011752085 |101.1378  |4.9868    |0.2270    |0.1339    |99.9274   |1.2104    |          |
20180302|          |          |011752086 |101.1417  |3.1463    |0.0053    |0.0026    |99.9957   |1.1460    |          |
20180302|          |          |011752087 |101.4155  |5.2108    |0.4765    |0.3400    |100.1015  |1.3140    |          |
20180302|          |          |011752089 |100.9665  |3.7884    |0.0158    |0.0078    |99.9954   |0.9711    |          |
20180302|          |          |011752092 |101.0605  |4.4095    |0.1994    |0.1154    |100.0742  |0.9863    |          |
20180302|          |          |011752093 |101.1584  |4.9878    |0.2871    |0.1779    |100.1119  |1.0465    |          |
20180302|          |          |011753032 |103.6582  |6.1909    |0.1264    |0.0675    |99.9602   |3.6980    |          |
20180302|          |          |011753036 |103.7289  |3.2425    |0.0106    |0.0052    |100.0055  |3.7234    |          |
20180302|          |          |011753037 |103.8349  |3.1650    |0.0212    |0.0105    |100.0304  |3.8045    |          |
20180302|          |          |011753038 |104.3956  |4.7009    |0.0262    |0.0128    |100.0194  |4.3762    |          |
20180302|          |          |011753040 |103.5245  |3.5082    |0.0291    |0.0145    |100.0270  |3.4975    |          |
20180302|          |          |011753044 |103.0363  |4.3142    |0.0919    |0.0483    |100.0168  |3.0195    |          |
20180302|          |          |011753046 |102.8010  |5.3912    |0.1352    |0.0733    |99.9030   |2.8980    |          |
20180302|          |          |011753047 |102.3026  |4.5500    |0.1730    |0.0977    |99.9268   |2.3758    |          |
20180302|          |          |011753048 |102.8714  |5.3147    |0.1717    |0.0963    |99.9565   |2.9149    |          |
20180302|          |          |011753049 |102.8291  |5.9387    |0.1914    |0.1086    |99.8822   |2.9469    |          |
20180302|          |          |011753050 |102.5970  |5.3019    |0.2107    |0.1223    |99.9370   |2.6600    |          |
20180302|          |          |011753051 |102.4719  |5.0689    |0.2112    |0.1228    |99.9368   |2.5351    |          |
20180302|          |          |011753052 |103.2246  |6.8395    |0.2154    |0.1240    |99.8945   |3.3301    |          |
20180302|          |          |011753056 |102.3141  |5.3281    |0.2393    |0.1422    |99.8866   |2.4275    |          |
20180302|          |          |011753057 |102.5498  |5.4965    |0.2415    |0.1436    |99.9408   |2.6090    |          |
20180302|          |          |011753058 |101.9830  |2.5859    |0.0053    |0.0026    |99.9968   |1.9862    |          |
20180302|          |          |011753059 |102.1854  |5.0186    |0.2609    |0.1582    |99.9273   |2.2581    |          |
20180302|          |          |011753060 |101.9085  |3.2289    |0.0265    |0.0132    |100.0111  |1.8974    |          |
20180302|          |          |011753062 |102.0182  |5.1128    |0.2763    |0.1696    |99.8755   |2.1427    |          |
20180302|          |          |011753063 |101.8095  |3.5797    |0.0476    |0.0241    |100.0120  |1.7975    |          |
20180302|          |          |011753064 |101.9246  |4.9544    |0.2950    |0.1840    |99.8987   |2.0259    |          |
20180302|          |          |011753065 |101.8797  |5.5791    |0.3373    |0.2167    |99.8593   |2.0204    |          |
20180302|          |          |011753066 |103.1646  |4.1826    |0.0842    |0.0439    |100.0347  |3.1299    |          |
20180302|          |          |011753067 |102.0641  |6.1704    |0.3484    |0.2247    |99.8732   |2.1909    |          |
20180302|          |          |011753068 |101.5390  |4.0980    |0.1158    |0.0623    |99.9926   |1.5464    |          |
20180302|          |          |011753069 |101.5192  |4.0877    |0.1184    |0.0639    |99.9915   |1.5277    |          |
20180302|          |          |011753070 |101.5559  |3.8990    |0.1213    |0.0657    |100.0210  |1.5349    |          |
20180302|          |          |011753073 |101.5795  |5.1415    |0.3700    |0.2444    |99.8689   |1.7106    |          |
20180302|          |          |011753074 |101.4559  |4.4259    |0.1391    |0.0762    |99.9655   |1.4904    |          |
20180302|          |          |011753076 |101.3474  |4.5008    |0.1494    |0.0827    |99.9375   |1.4099    |          |
20180302|          |          |011753078 |101.3233  |4.3037    |0.1261    |0.0684    |99.9843   |1.3390    |          |
20180302|          |          |011753080 |101.4690  |5.2730    |0.4242    |0.2915    |99.9392   |1.5298    |          |
20180302|          |          |011753081 |101.4384  |5.2789    |0.3643    |0.2394    |99.9741   |1.4643    |          |
20180302|          |          |011753082 |101.4686  |5.3560    |0.4577    |0.3219    |100.0423  |1.4263    |          |
20180302|          |          |011753084 |101.5468  |6.4425    |0.4916    |0.3518    |100.0893  |1.4575    |          |
20180302|          |          |011753085 |101.0521  |3.2658    |0.0318    |0.0159    |100.0348  |1.0173    |          |
20180302|          |          |011753087 |100.9595  |4.0716    |0.2869    |0.1790    |100.0916  |0.8679    |          |
20180302|          |          |011754059 |102.8702  |6.4847    |0.2367    |0.1392    |99.8787   |2.9915    |          |
20180302|          |          |011754067 |102.6735  |4.5219    |0.1206    |0.0649    |99.9673   |2.7062    |          |
20180302|          |          |011754078 |102.3291  |5.3261    |0.2367    |0.1404    |99.8880   |2.4411    |          |
20180302|          |          |011754086 |104.4266  |4.2124    |0.0026    |0.0013    |99.9882   |4.4384    |          |
20180302|          |          |011754090 |103.7299  |3.4623    |0.0238    |0.0118    |100.0260  |3.7039    |          |
20180302|          |          |011754091 |103.4453  |3.2456    |0.0265    |0.0132    |100.0273  |3.4180    |          |
20180302|          |          |011754093 |104.3389  |5.6653    |0.0285    |0.0139    |99.9937   |4.3452    |          |
20180302|          |          |011754094 |103.6483  |3.8098    |0.0290    |0.0144    |100.0225  |3.6258    |          |
20180302|          |          |011754095 |103.7161  |4.1850    |0.0394    |0.0197    |100.0269  |3.6892    |          |
20180302|          |          |011754096 |103.7412  |5.1985    |0.0391    |0.0193    |99.9889   |3.7523    |          |
20180302|          |          |011754097 |104.5467  |5.5110    |0.0441    |0.0219    |100.0234  |4.5233    |          |
20180302|          |          |011754098 |103.5047  |4.0994    |0.0447    |0.0225    |100.0252  |3.4795    |          |
20180302|          |          |011754099 |103.4550  |3.5824    |0.0450    |0.0227    |100.0451  |3.4099    |          |
20180302|          |          |011754101 |103.4873  |4.0717    |0.0474    |0.0239    |100.0285  |3.4588    |          |
20180302|          |          |011754104 |103.2060  |4.3797    |0.0761    |0.0394    |100.0169  |3.1891    |          |
20180302|          |          |011754105 |103.0216  |4.4942    |0.0944    |0.0496    |100.0020  |3.0196    |          |
20180302|          |          |011754107 |102.9013  |4.2503    |0.1104    |0.0590    |100.0215  |2.8798    |          |
20180302|          |          |011754108 |103.1292  |5.0071    |0.1018    |0.0536    |99.9765   |3.1527    |          |
20180302|          |          |011754109 |102.8473  |4.7267    |0.1099    |0.0585    |99.9675   |2.8798    |          |
20180302|          |          |011754110 |102.6394  |4.3838    |0.1076    |0.0573    |99.9721   |2.6673    |          |
20180302|          |          |011754111 |102.8653  |4.8404    |0.1124    |0.0599    |99.9606   |2.9047    |          |
20180302|          |          |011754112 |102.8182  |4.5048    |0.1154    |0.0618    |99.9885   |2.8297    |          |
20180302|          |          |011754113 |102.8755  |4.5176    |0.1153    |0.0618    |99.9960   |2.8795    |          |
20180302|          |          |011754114 |102.5376  |4.2098    |0.1288    |0.0701    |99.9831   |2.5545    |          |
20180302|          |          |011754115 |102.5654  |4.2225    |0.1288    |0.0701    |99.9866   |2.5788    |          |
20180302|          |          |011754116 |102.6406  |4.5447    |0.1284    |0.0697    |99.9644   |2.6762    |          |
20180302|          |          |011754117 |102.9333  |5.0732    |0.1356    |0.0737    |99.9633   |2.9700    |          |
20180302|          |          |011754118 |102.7008  |4.5819    |0.1362    |0.0744    |99.9768   |2.7240    |          |
20180302|          |          |011754119 |103.1652  |5.6688    |0.1374    |0.0745    |99.9400   |3.2252    |          |
20180302|          |          |011754120 |103.0835  |4.8497    |0.1385    |0.0756    |100.0196  |3.0639    |          |
20180302|          |          |011754121 |102.6398  |4.9448    |0.1462    |0.0803    |99.9302   |2.7096    |          |
20180302|          |          |011754122 |102.6865  |4.7065    |0.1518    |0.0840    |99.9729   |2.7136    |          |
20180302|          |          |011754123 |102.6208  |4.9539    |0.1566    |0.0869    |99.9327   |2.6881    |          |
20180302|          |          |011754124 |103.0951  |6.1625    |0.1626    |0.0898    |99.8868   |3.2083    |          |
20180302|          |          |011754125 |102.7237  |5.4456    |0.1715    |0.0960    |99.9042   |2.8195    |          |
20180302|          |          |011754126 |102.6788  |5.0535    |0.1826    |0.1036    |99.9584   |2.7204    |          |
20180302|          |          |011754127 |102.7511  |4.7297    |0.1282    |0.0694    |100.0142  |2.7369    |          |
20180302|          |          |011754128 |102.5110  |4.9325    |0.1828    |0.1038    |99.9338   |2.5772    |          |
20180302|          |          |011754129 |102.5466  |5.1051    |0.1903    |0.1086    |99.9265   |2.6201    |          |
20180302|          |          |011754130 |102.7736  |5.7059    |0.1892    |0.1074    |99.8985   |2.8751    |          |
20180302|          |          |011754133 |102.3314  |4.9943    |0.2035    |0.1176    |99.8991   |2.4323    |          |
20180302|          |          |011754134 |101.9721  |11.5201   |0.1965    |0.1074    |98.8324   |3.1397    |          |
20180302|          |          |011754135 |102.7274  |6.0188    |0.2093    |0.1206    |99.8644   |2.8630    |          |
20180302|          |          |011754136 |102.3914  |4.7981    |0.2118    |0.1235    |99.9552   |2.4362    |          |
20180302|          |          |011754138 |103.1786  |6.7951    |0.2232    |0.1294    |99.9019   |3.2767    |          |
20180302|          |          |011754139 |102.6058  |5.6442    |0.2256    |0.1322    |99.9088   |2.6970    |          |
20180302|          |          |011754140 |102.3337  |4.7149    |0.2302    |0.1364    |99.9773   |2.3564    |          |
20180302|          |          |011754142 |102.5021  |5.7578    |0.2357    |0.1392    |99.8883   |2.6138    |          |
20180302|          |          |011754143 |102.4598  |13.4463   |0.2246    |0.1242    |98.6316   |3.8282    |          |
20180302|          |          |011754144 |102.8736  |6.0090    |0.1163    |0.0616    |99.9804   |2.8932    |          |
20180302|          |          |011754145 |101.8204  |5.9442    |0.2638    |0.1593    |99.6442   |2.1762    |          |
20180302|          |          |011754146 |102.3948  |4.3940    |0.0315    |0.0156    |100.0103  |2.3845    |          |
20180302|          |          |011754148 |102.0727  |5.0232    |0.2765    |0.1699    |99.9119   |2.1608    |          |
20180302|          |          |011754150 |102.1855  |4.7632    |0.1360    |0.0741    |100.0161  |2.1694    |          |
20180302|          |          |011754151 |102.0677  |5.3977    |0.2287    |0.1347    |99.8947   |2.1730    |          |
20180302|          |          |011754152 |102.0958  |5.8840    |0.2950    |0.1828    |99.8075   |2.2883    |          |
20180302|          |          |011754153 |102.2988  |5.4754    |0.2987    |0.1862    |99.9695   |2.3293    |          |
20180302|          |          |011754154 |102.0172  |5.0424    |0.3026    |0.1898    |99.9364   |2.0808    |          |
20180302|          |          |011754155 |101.7437  |5.0010    |0.3366    |0.2169    |99.8958   |1.8479    |          |
20180302|          |          |011754156 |102.3161  |5.6542    |0.3008    |0.1876    |99.9508   |2.3653    |          |
20180302|          |          |011754157 |101.8908  |4.7437    |0.3034    |0.1909    |99.9374   |1.9534    |          |
20180302|          |          |011754158 |101.2253  |13.3431   |0.3118    |0.1862    |98.1713   |3.0540    |          |
20180302|          |          |011754159 |101.7218  |5.0250    |0.3391    |0.2190    |99.8869   |1.8349    |          |
20180302|          |          |011754162 |101.6484  |4.7319    |0.3479    |0.2266    |99.9293   |1.7191    |          |
20180302|          |          |011754163 |101.8028  |5.8262    |0.3495    |0.2262    |99.8094   |1.9934    |          |
20180302|          |          |011754164 |101.8264  |5.4755    |0.3507    |0.2277    |99.8851   |1.9413    |          |
20180302|          |          |011754165 |101.7519  |5.7769    |0.3885    |0.2591    |99.9021   |1.8498    |          |
20180302|          |          |011754166 |101.8024  |5.1100    |0.3727    |0.2468    |99.9964   |1.8060    |          |
20180302|          |          |011754167 |101.5720  |4.0097    |0.1317    |0.0720    |100.0287  |1.5433    |          |
20180302|          |          |011754168 |101.7454  |5.0301    |0.1982    |0.1140    |99.9516   |1.7938    |          |
20180302|          |          |011754169 |102.2354  |6.8458    |0.3513    |0.2261    |99.8491   |2.3863    |          |
20180302|          |          |011754172 |101.6263  |5.0598    |0.3755    |0.2492    |99.9214   |1.7049    |          |
20180302|          |          |011754173 |101.8420  |5.8253    |0.3728    |0.2456    |99.8935   |1.9485    |          |
20180302|          |          |011754174 |101.7128  |5.4765    |0.3818    |0.2539    |99.9123   |1.8005    |          |
20180302|          |          |011754175 |101.7470  |5.4660    |0.3741    |0.2473    |99.9098   |1.8372    |          |
20180302|          |          |011754176 |101.7589  |5.6909    |0.3836    |0.2551    |99.9055   |1.8534    |          |
20180302|          |          |011754177 |101.4901  |4.8634    |0.3893    |0.2614    |99.9191   |1.5710    |          |
20180302|          |          |011754179 |101.6167  |3.9299    |0.0580    |0.0296    |100.0357  |1.5810    |          |
20180302|          |          |011754180 |101.6313  |5.3324    |0.3902    |0.2613    |99.9174   |1.7139    |          |
20180302|          |          |011754182 |101.5013  |5.1451    |0.4195    |0.2875    |99.9643   |1.5370    |          |
20180302|          |          |011754184 |101.5195  |5.3911    |0.4211    |0.2885    |99.9397   |1.5798    |          |
20180302|          |          |011754185 |101.6826  |5.8344    |0.4220    |0.2884    |99.9664   |1.7162    |          |
20180302|          |          |011754186 |101.5172  |5.3790    |0.4238    |0.2909    |99.9490   |1.5682    |          |
20180302|          |          |011754188 |101.6440  |5.5280    |0.1298    |0.0699    |100.0308  |1.6132    |          |
20180302|          |          |011754190 |101.5496  |5.5555    |0.4542    |0.3183    |100.0504  |1.4992    |          |
20180302|          |          |011754191 |101.6788  |6.4506    |0.4555    |0.3177    |100.0048  |1.6740    |          |
20180302|          |          |011754192 |101.5258  |6.7321    |0.5083    |0.3673    |100.1258  |1.4000    |          |
20180302|          |          |011754193 |101.6804  |6.5286    |0.4706    |0.3317    |100.0651  |1.6153    |          |
20180302|          |          |011754194 |101.2532  |5.0853    |0.4589    |0.3236    |100.0422  |1.2110    |          |
20180302|          |          |011754196 |101.0444  |4.1099    |0.2526    |0.1532    |100.0430  |1.0014    |          |
20180302|          |          |011754197 |101.2969  |5.3613    |0.4004    |0.2702    |100.0277  |1.2692    |          |
20180302|          |          |011754198 |101.2848  |5.1413    |0.4847    |0.3479    |100.0552  |1.2296    |          |
20180302|          |          |011754199 |101.3449  |5.2553    |0.4946    |0.3572    |100.1199  |1.2250    |          |
20180302|          |          |011755034 |103.7755  |3.6803    |0.0185    |0.0091    |100.0142  |3.7613    |          |
20180302|          |          |011755035 |103.6364  |6.2908    |0.1134    |0.0598    |99.9360   |3.7004    |          |
20180302|          |          |011755036 |103.3480  |4.1923    |0.0841    |0.0439    |100.0544  |3.2936    |          |
20180302|          |          |011755040 |102.8563  |4.4527    |0.1102    |0.0588    |99.9954   |2.8609    |          |
20180302|          |          |011755041 |103.0746  |4.8855    |0.1149    |0.0614    |99.9899   |3.0847    |          |
20180302|          |          |011755042 |102.7093  |4.0874    |0.1184    |0.0639    |100.0159  |2.6934    |          |
20180302|          |          |011755043 |102.4283  |4.7815    |0.1569    |0.0872    |99.9136   |2.5147    |          |
20180302|          |          |011755044 |102.8644  |5.4933    |0.1558    |0.0860    |99.9162   |2.9482    |          |
20180302|          |          |011755045 |102.6008  |4.8050    |0.1699    |0.0955    |99.9595   |2.6413    |          |
20180302|          |          |011755047 |102.5704  |4.4197    |0.1758    |0.0996    |100.0106  |2.5598    |          |
20180302|          |          |011755048 |102.5896  |5.0609    |0.1825    |0.1035    |99.9353   |2.6543    |          |
20180302|          |          |011755049 |102.4851  |5.0075    |0.1905    |0.1088    |99.9247   |2.5604    |          |
20180302|          |          |011755050 |102.3700  |4.9441    |0.2010    |0.1160    |99.9144   |2.4556    |          |
20180302|          |          |011755051 |102.8636  |5.5414    |0.1921    |0.1095    |99.9491   |2.9145    |          |
20180302|          |          |011755052 |102.5360  |3.9998    |0.2028    |0.1181    |100.1017  |2.4343    |          |
20180302|          |          |011755054 |102.4595  |5.0925    |0.2112    |0.1228    |99.9296   |2.5299    |          |
